9492,59,1,0
5580,96,1,0
1667,33,1,0
9492,59,1,0
5477,20,1,0
6594,43,1,0
6594,43,0,1
1381,29,0,1
6594,59,1,0
9607,10,1,0
2878,98,1,0
5580,9,1,0
9342,8,1,0
4673,69,0,1
3781,19,1,0
6594,15,1,0
9489,98,1,0
9489,95,1,0
3019,58,1,0
7754,91,0,1
4264,75,0,1
3843,82,1,0
3843,61,1,0
7065,91,1,0
7065,42,1,0
7065,51,1,0
3011,35,1,0
3011,30,1,0
2571,29,1,0
4485,61,1,0
4485,20,1,0
4769,5,1,0
4769,40,1,0
4769,62,1,0
5027,50,1,0
4769,83,1,0
4769,50,1,0
4769,5,1,0
2902,10,1,0
3843,82,1,0
5493,8,0,1
1220,25,1,0
1220,21,1,0
9290,81,1,0
3843,2,1,0
2377,82,1,0
3843,61,0,1
3843,61,1,0
2571,64,1,0
5605,8,1,0
5605,8,1,0
2571,81,1,0
9378,50,1,0
2571,86,1,0
2571,53,1,0
6205,62,1,0
9378,50,1,0
4227,91,1,0
9290,81,1,0
9033,50,1,0
4769,30,1,0
9033,89,1,0
9033,77,1,0
9033,15,1,0
9033,32,1,0
2599,46,1,0
4429,82,1,0
4429,82,0,1
4272,99,1,0
4304,59,1,0
2599,46,1,0
4272,75,1,0
4272,96,1,0
4272,5,1,0
1825,6,1,0
2544,1,1,0
9879,45,1,0
1825,6,1,0
1644,33,1,0
1825,10,1,0
5473,78,1,0
8862,36,1,0
8862,81,1,0
8862,36,1,0
8862,16,1,0
8862,16,1,0
8862,64,1,0
6199,79,1,0
1644,0,1,0
5473,99,1,0
9879,71,1,0
5473,15,1,0
9879,71,1,0
4304,42,1,0
4304,13,1,0
2401,3,1,0
2401,3,1,0
2401,3,1,0
2401,61,1,0
3636,12,1,0
4304,4,1,0
2401,62,1,0
3636,12,1,0
2401,89,1,0
6197,75,1,0
3636,12,1,0
5374,14,1,0
5374,47,1,0
5374,7,1,0
3636,12,1,0
3078,36,1,0
5037,99,1,0
5037,99,1,0
4349,46,1,0
4487,89,1,0
2331,2,1,0
2331,97,1,0
2331,98,1,0
2331,2,1,0
2331,64,1,0
8862,95,1,0
8862,64,1,0
8862,86,1,0
2331,64,1,0
2331,11,1,0
8862,48,1,0
8862,95,1,0
6669,11,1,0
6669,64,1,0
6669,58,1,0
6669,68,1,0
6669,58,1,0
6669,25,1,0
6669,11,1,0
6669,41,1,0
2803,32,1,0
6669,58,1,0
2803,50,1,0
3483,4,1,0
4088,79,1,0
3483,41,1,0
3483,28,1,0
7154,36,1,0
3564,83,1,0
8871,18,1,0
8871,19,1,0
8871,63,1,0
1221,29,1,0
8871,59,1,0
1221,62,1,0
1221,48,1,0
4088,79,0,1
1221,15,1,0
5625,63,1,0
6804,82,1,0
5625,63,0,1
9582,7,1,0
5625,97,1,0
1032,48,1,0
1032,29,1,0
9905,79,1,0
3331,97,1,0
9905,1,1,0
9905,1,1,0
9905,1,1,0
9905,45,1,0
9905,45,1,0
6778,17,1,0
6778,98,1,0
6778,70,1,0
3694,60,1,0
3694,60,0,1
5625,46,1,0
2560,91,1,0
2560,91,1,0
6595,83,1,0
2560,48,1,0
2761,71,1,0
2560,63,1,0
6595,51,1,0
6595,76,1,0
1273,17,1,0
6595,16,1,0
6530,10,1,0
6530,10,1,0
9626,93,1,0
6589,86,1,0
2360,95,1,0
2833,81,1,0
6595,77,1,0
6595,76,1,0
6595,76,1,0
6595,47,1,0
2560,83,1,0
6111,82,1,0
5369,89,1,0
5369,49,1,0
5369,49,1,0
1217,81,0,1
859,84,1,0
3736,43,1,0
3736,43,0,1
3736,43,1,0
3189,55,1,0
3189,61,1,0
3189,5,1,0
5374,39,1,0
3095,39,1,0
3095,42,1,0
3095,42,1,0
3095,42,1,0
5097,5,1,0
6595,17,1,0
6595,77,1,0
4691,65,1,0
6269,46,1,0
6595,85,1,0
4691,52,1,0
4691,52,1,0
4691,65,1,0
3564,60,1,0
4691,66,1,0
9879,71,1,0
9879,71,1,0
9653,22,1,0
9879,88,1,0
9879,1,1,0
9879,24,1,0
9879,45,1,0
9879,49,1,0
8783,6,1,0
1758,5,1,0
8783,6,1,0
5097,5,1,0
9653,22,0,1
5625,46,1,0
5065,48,1,0
1387,44,1,0
5097,5,1,0
9653,10,1,0
9653,48,1,0
9879,71,1,0
9653,73,1,0
9879,71,1,0
3806,59,1,0
9879,71,1,0
9653,28,1,0
9653,28,0,1
8783,5,1,0
8783,18,1,0
8783,33,1,0
3139,82,1,0
2455,85,1,0
3111,44,1,0
3111,64,1,0
5749,80,1,0
3111,22,1,0
5008,81,1,0
5008,6,1,0
6749,19,1,0
6199,79,1,0
2560,83,1,0
2560,63,1,0
9580,46,1,0
4616,2,1,0
4616,29,1,0
4616,59,1,0
4616,68,1,0
9580,46,0,1
4616,18,1,0
4616,9,1,0
4616,68,0,1
9338,92,1,0
6523,28,1,0
2405,93,1,0
9580,67,1,0
6523,28,0,1
9580,78,1,0
3748,82,1,0
4872,3,1,0
4872,54,1,0
4872,21,1,0
4872,30,1,0
1230,75,1,0
1230,17,1,0
1230,58,1,0
1230,99,1,0
1230,30,1,0
1230,9,1,0
1230,28,1,0
4110,35,1,0
4110,35,0,1
1781,50,1,0
1781,83,1,0
1781,89,1,0
1781,40,1,0
1781,77,1,0
1781,60,1,0
1781,83,1,0
1781,77,1,0
1781,77,0,1
656,69,1,0
656,72,1,0
656,42,1,0
656,7,1,0
656,2,1,0
656,2,1,0
656,42,1,0
656,4,1,0
656,18,1,0
7387,23,1,0
9383,46,1,0
7387,48,1,0
7387,41,1,0
4256,46,1,0
4256,59,1,0
6678,25,1,0
3458,33,1,0
3458,13,1,0
3458,15,1,0
3458,17,1,0
5625,46,0,1
6678,15,1,0
9301,33,1,0
3472,59,1,0
5376,46,1,0
5376,58,1,0
5376,46,1,0
6505,62,1,0
6505,62,1,0
2297,37,1,0
2297,6,1,0
1130,8,1,0
2297,0,1,0
3674,82,1,0
6183,57,1,0
7096,5,1,0
7096,21,1,0
6678,57,1,0
9342,99,1,0
4444,22,0,1
6678,30,1,0
2297,89,1,0
2297,5,1,0
2297,61,1,0
2297,61,1,0
1492,92,1,0
2297,20,1,0
5376,46,1,0
1492,92,0,1
2297,10,1,0
2053,5,1,0
2053,9,1,0
6183,12,1,0
4776,79,1,0
3761,61,1,0
4776,1,1,0
3761,20,1,0
6183,12,1,0
6183,61,1,0
3195,70,1,0
4776,1,1,0
3761,63,1,0
4435,11,1,0
4435,29,1,0
1480,91,1,0
8862,18,1,0
8862,90,1,0
4443,26,1,0
4443,26,0,1
2053,99,1,0
2053,58,1,0
5356,29,1,0
2053,90,1,0
5376,46,1,0
2053,29,1,0
5376,46,0,1
3351,4,1,0
5376,99,1,0
6159,37,1,0
5376,46,1,0
1797,75,1,0
6159,89,1,0
2053,5,1,0
9302,44,1,0
1632,40,1,0
6159,4,1,0
5376,99,0,1
2671,66,1,0
2671,8,1,0
9342,92,1,0
2671,46,1,0
6146,20,1,0
6146,11,1,0
6159,37,1,0
2671,68,1,0
1226,28,1,0
6159,32,1,0
1632,86,1,0
3732,3,1,0
1797,83,1,0
3668,21,1,0
1632,3,1,0
1632,8,1,0
6159,10,1,0
3732,15,1,0
6159,10,1,0
1744,75,1,0
6159,10,1,0
1744,40,1,0
6159,10,1,0
9751,41,1,0
7096,41,1,0
2560,63,1,0
2560,63,1,0
2560,63,1,0
5374,48,1,0
7096,33,1,0
5374,48,1,0
5374,48,1,0
7096,83,1,0
7096,72,1,0
2053,36,1,0
2053,99,1,0
2053,37,1,0
2053,37,1,0
2053,37,1,0
9751,40,1,0
6530,10,1,0
5916,96,1,0
2671,18,1,0
1797,83,0,1
2820,25,1,0
5004,15,1,0
1055,40,1,0
5916,59,1,0
5004,15,1,0
2140,82,1,0
6530,10,1,0
2140,43,1,0
2060,64,1,0
2140,43,0,1
2447,67,1,0
6075,79,1,0
6075,45,1,0
6075,24,1,0
6595,51,1,0
5625,46,1,0
6595,40,1,0
3668,21,0,1
6595,40,1,0
6075,56,1,0
6075,98,1,0
6595,83,1,0
9580,53,1,0
9580,90,1,0
5945,59,1,0
5945,10,1,0
5945,99,1,0
5945,40,1,0
7329,7,1,0
9580,90,0,1
1632,46,1,0
2439,57,1,0
5945,99,1,0
5473,36,1,0
5473,99,1,0
6213,97,1,0
2806,44,1,0
5735,26,0,1
4827,94,1,0
4827,95,1,0
4487,89,1,0
6654,50,1,0
6654,50,1,0
6654,55,1,0
6654,37,1,0
3078,99,1,0
3078,15,1,0
9294,45,1,0
4110,35,1,0
9502,46,1,0
9502,46,1,0
9502,99,1,0
4110,35,1,0
4110,35,0,1
1859,82,1,0
1859,81,1,0
3078,15,1,0
1859,82,1,0
1859,29,1,0
1859,47,1,0
1859,12,1,0
9473,61,1,0
9473,61,0,1
5307,8,1,0
5597,30,1,0
5597,83,1,0
5597,5,1,0
5597,5,1,0
8862,69,1,0
4937,85,1,0
4937,53,1,0
5496,21,1,0
5496,64,1,0
5496,37,1,0
4304,59,1,0
4304,59,1,0
4304,4,1,0
4304,13,1,0
4268,13,1,0
5032,29,1,0
5032,30,1,0
7772,32,1,0
1391,11,0,1
2945,97,1,0
9342,47,1,0
4256,64,1,0
2945,46,1,0
2945,97,0,1
6777,68,1,0
4346,58,1,0
1222,58,1,0
9751,41,1,0
9447,46,1,0
4346,89,1,0
4303,9,1,0
2297,7,1,0
2297,12,1,0
2297,61,1,0
2297,20,1,0
2297,93,1,0
4539,86,1,0
4276,68,1,0
4276,95,1,0
4276,73,1,0
6804,82,1,0
4276,9,1,0
4276,9,1,0
4276,76,1,0
6669,99,1,0
4276,73,1,0
4276,85,1,0
4276,68,1,0
4276,73,1,0
4276,95,1,0
4276,21,1,0
4276,95,1,0
4276,98,1,0
4276,41,1,0
9447,29,1,0
1744,40,1,0
1744,97,1,0
6804,82,0,1
1744,61,1,0
3694,57,1,0
1744,40,1,0
1744,17,1,0
3694,12,1,0
2569,64,1,0
1744,40,1,0
5327,68,1,0
9447,68,1,0
1952,38,1,0
1762,72,1,0
2671,58,0,1
9447,22,1,0
2671,58,1,0
9975,17,1,0
2671,58,1,0
2297,80,1,0
3599,29,0,1
2515,60,1,0
2937,61,1,0
9447,99,1,0
3656,2,1,0
3656,2,0,1
4496,2,1,0
1744,4,1,0
5341,12,1,0
5341,12,1,0
5341,57,0,1
4276,21,1,0
4276,95,1,0
3584,68,0,1
3069,3,1,0
6199,79,1,0
8862,59,1,0
5456,29,1,0
8862,15,1,0
8862,30,1,0
8862,90,1,0
5456,78,1,0
6583,29,1,0
4750,12,1,0
4750,12,1,0
6749,64,1,0
6749,64,1,0
6654,48,1,0
6049,1,1,0
6049,24,1,0
6049,45,1,0
6583,59,1,0
6049,49,1,0
6049,72,1,0
6583,82,1,0
6049,5,1,0
6583,46,1,0
6583,11,1,0
6583,46,1,0
6583,11,1,0
6583,46,1,0
6583,64,1,0
6583,46,1,0
6583,99,1,0
6583,89,1,0
5626,95,1,0
6583,99,1,0
6583,64,1,0
6583,46,1,0
6583,8,1,0
6583,22,1,0
6583,59,1,0
6583,14,1,0
4380,8,0,1
1513,42,1,0
2820,25,1,0
1829,91,1,0
1513,20,1,0
1829,91,0,1
3403,36,1,0
9342,73,1,0
9942,54,1,0
1955,5,1,0
9942,88,1,0
1955,37,1,0
1955,30,1,0
1744,4,1,0
9942,45,0,1
1955,3,1,0
1955,47,1,0
3483,18,1,0
6797,41,1,0
2404,11,1,0
3551,82,1,0
3551,64,1,0
3551,64,1,0
3551,9,1,0
3551,59,1,0
3551,99,1,0
6245,20,1,0
9413,18,1,0
9413,33,1,0
6517,64,1,0
2865,83,1,0
2865,48,1,0
2865,48,0,1
1788,82,1,0
1985,59,1,0
1788,25,1,0
1587,65,1,0
6084,93,1,0
2820,25,1,0
2865,18,1,0
2865,18,0,1
4781,81,1,0
2569,2,1,0
2569,2,1,0
1788,64,1,0
2569,37,1,0
3443,45,1,0
3568,19,1,0
3568,19,0,1
2833,15,1,0
2833,15,1,0
4916,25,1,0
2833,20,1,0
4916,25,0,1
2833,12,1,0
2833,81,1,0
4037,9,1,0
4346,90,1,0
4037,2,1,0
6543,10,1,0
6543,28,1,0
9903,99,1,0
1788,64,1,0
7649,24,1,0
4037,25,1,0
1788,29,1,0
4037,41,1,0
4037,9,1,0
4037,9,1,0
4037,11,1,0
1788,58,1,0
1033,36,1,0
4916,36,1,0
4916,82,1,0
5977,51,1,0
4037,41,0,1
5977,50,1,0
5977,21,1,0
5977,99,1,0
4916,36,1,0
4916,36,1,0
5977,6,1,0
1788,64,1,0
4916,82,1,0
4916,82,1,0
4916,99,1,0
4037,2,1,0
5539,92,1,0
5539,0,1,0
4037,41,1,0
5539,97,1,0
6129,98,1,0
4037,41,0,1
2581,44,1,0
6686,29,1,0
1781,23,1,0
1781,77,1,0
1781,89,1,0
6686,53,1,0
6686,82,1,0
9552,46,1,0
9552,61,1,0
9552,82,1,0
9552,29,1,0
9552,77,1,0
9552,62,1,0
1033,56,1,0
4062,25,1,0
9136,92,1,0
4062,68,1,0
4062,83,1,0
1033,77,1,0
4062,5,1,0
4062,64,1,0
1033,73,1,0
3022,22,1,0
3375,28,1,0
3022,22,0,1
3375,40,1,0
4890,61,1,0
2598,69,1,0
6199,79,1,0
2297,93,1,0
9554,81,1,0
2544,85,1,0
4953,60,1,0
9405,62,1,0
4298,12,1,0
9405,62,1,0
9405,35,1,0
9405,61,1,0
9405,85,1,0
5597,40,1,0
5597,16,1,0
4222,69,1,0
5597,59,1,0
4222,69,1,0
4222,98,1,0
4222,68,1,0
4222,49,1,0
3748,85,1,0
3748,57,1,0
4916,46,1,0
4916,11,1,0
3796,28,1,0
2916,68,1,0
2916,65,1,0
4781,47,1,0
4781,48,1,0
4781,89,1,0
4781,40,1,0
2916,3,1,0
4192,64,1,0
4192,46,1,0
4192,29,1,0
5539,97,1,0
5539,0,1,0
5539,56,1,0
5539,84,1,0
5539,92,1,0
5539,97,1,0
5539,19,1,0
5539,0,1,0
5539,0,1,0
2331,98,1,0
2331,98,1,0
2331,11,1,0
3458,17,1,0
2331,70,1,0
2331,64,1,0
2331,11,1,0
2331,97,1,0
2331,38,1,0
5539,84,1,0
4192,46,1,0
4192,46,1,0
4192,68,1,0
4192,68,1,0
4953,60,1,0
4075,15,1,0
4075,15,0,1
5016,68,1,0
2820,25,1,0
9136,92,1,0
2648,81,1,0
9136,92,0,1
2648,60,1,0
2648,81,1,0
2648,76,1,0
3551,64,0,1
6895,31,1,0
6895,31,1,0
6895,93,1,0
6895,99,1,0
4192,64,1,0
4192,46,1,0
6467,26,1,0
4781,48,1,0
4781,33,1,0
1788,64,0,1
4953,60,1,0
9136,86,1,0
9136,86,0,1
3010,5,1,0
3010,2,1,0
9136,86,1,0
4953,60,1,0
7845,91,1,0
7845,42,1,0
7845,16,1,0
4902,91,1,0
4902,89,1,0
857,85,1,0
857,62,1,0
9470,82,1,0
9470,58,1,0
9206,64,1,0
5858,19,1,0
9879,71,1,0
9879,71,1,0
5585,9,1,0
9879,71,1,0
5585,68,1,0
9879,41,1,0
9879,71,1,0
5585,64,0,1
9879,0,1,0
9879,34,1,0
9206,64,1,0
9879,0,1,0
9879,0,1,0
9294,11,1,0
9206,64,0,1
5597,44,1,0
9879,0,1,0
9879,41,1,0
5597,87,1,0
4182,51,1,0
3367,5,1,0
3367,5,1,0
5611,94,1,0
5611,41,1,0
5611,95,1,0
5611,18,1,0
5611,41,1,0
1305,82,1,0
9470,58,1,0
9470,82,1,0
3367,9,1,0
3367,46,1,0
7456,65,1,0
7783,78,1,0
3042,92,1,0
3042,92,1,0
7783,33,1,0
4774,66,1,0
3367,9,0,1
5858,19,1,0
9507,9,0,1
4391,15,1,0
2244,82,1,0
2244,15,1,0
4961,3,1,0
4431,97,1,0
4431,69,1,0
1363,50,1,0
5473,36,1,0
6583,43,1,0
6583,82,1,0
2032,91,0,1
6583,59,1,0
3189,5,1,0
3189,48,1,0
3189,5,1,0
1230,82,1,0
1230,29,1,0
3189,6,1,0
3189,47,1,0
1230,81,1,0
1230,29,1,0
1230,29,1,0
1230,90,1,0
1230,90,1,0
1230,30,1,0
1230,5,1,0
1230,36,1,0
1230,30,1,0
1230,30,1,0
1230,30,1,0
3189,6,1,0
3189,25,1,0
5496,59,1,0
5496,59,0,1
3040,65,1,0
9552,46,1,0
9552,6,1,0
9552,29,1,0
3040,65,1,0
9502,97,1,0
3735,76,1,0
3735,76,0,1
2331,46,1,0
6075,73,1,0
1955,30,1,0
1955,10,1,0
1816,6,1,0
1816,49,1,0
1816,20,1,0
1969,18,1,0
1969,18,1,0
1226,82,1,0
1226,78,1,0
1226,82,1,0
1226,78,1,0
1988,21,1,0
6596,44,1,0
9342,68,1,0
6042,62,0,1
5067,17,1,0
5067,75,1,0
4165,56,1,0
1955,14,1,0
6596,93,1,0
7088,0,1,0
7088,9,1,0
7088,0,1,0
7088,69,1,0
3484,75,1,0
9342,82,1,0
9447,11,0,1
2076,57,1,0
6245,35,1,0
7088,0,1,0
7088,9,1,0
7088,96,1,0
9509,12,1,0
9509,12,1,0
1797,89,1,0
6770,60,1,0
5657,78,1,0
5657,82,1,0
9506,21,1,0
9506,49,1,0
4189,62,1,0
4189,78,1,0
6720,98,1,0
4189,99,1,0
9506,21,0,1
2831,77,1,0
3882,37,0,1
2831,5,1,0
2571,55,1,0
8873,6,0,1
4189,62,1,0
4189,62,1,0
5493,61,1,0
5493,82,1,0
4189,58,1,0
4189,58,1,0
4461,96,1,0
4189,5,1,0
5493,30,1,0
9871,39,1,0
2882,6,1,0
6084,3,1,0
9871,39,1,0
4140,2,1,0
6084,30,1,0
4140,72,0,1
9351,71,1,0
6084,53,1,0
6084,30,1,0
2358,99,1,0
9351,6,1,0
2358,78,1,0
3876,64,1,0
1230,29,1,0
1230,85,1,0
1230,5,1,0
1230,5,1,0
1230,20,1,0
1230,90,1,0
1381,78,1,0
1230,11,1,0
1230,11,1,0
1381,78,0,1
1381,81,1,0
5657,96,1,0
5657,0,1,0
5657,84,1,0
9502,99,1,0
9502,46,1,0
9502,29,1,0
9502,36,1,0
9502,3,1,0
9502,99,1,0
5657,9,1,0
9502,58,1,0
9884,38,1,0
5657,97,1,0
5902,92,1,0
1498,42,1,0
5902,92,0,1
9509,12,1,0
9509,57,1,0
9509,57,1,0
9509,12,1,0
9509,57,1,0
9509,23,1,0
9509,12,1,0
9509,12,1,0
4487,82,1,0
9509,12,1,0
9509,61,1,0
9509,77,1,0
9509,10,1,0
9509,12,1,0
9509,12,1,0
9509,57,1,0
2803,39,1,0
2803,51,1,0
2803,50,1,0
2803,39,1,0
2803,17,1,0
2331,97,1,0
2331,70,1,0
2331,3,1,0
9909,36,1,0
5301,0,1,0
5301,96,1,0
5301,66,1,0
4110,5,1,0
3821,20,1,0
3674,5,1,0
3674,59,0,1
3674,82,0,1
2865,82,1,0
1196,85,1,0
2379,16,1,0
4776,1,1,0
5301,0,1,0
2379,50,1,0
2379,89,1,0
4776,49,1,0
5844,82,1,0
7436,88,1,0
5625,99,1,0
2060,64,1,0
2060,64,1,0
5625,67,1,0
2992,85,1,0
5625,99,1,0
4644,6,1,0
6209,43,1,0
1188,88,0,1
2060,64,1,0
2385,98,1,0
9899,84,1,0
9899,73,1,0
9751,5,1,0
9751,16,1,0
9481,61,1,0
6706,98,1,0
9481,60,1,0
2592,54,1,0
2671,29,1,0
2592,1,1,0
2592,79,1,0
2592,1,1,0
2434,67,1,0
2633,89,1,0
2633,42,1,0
2633,16,1,0
2992,59,1,0
2992,57,1,0
2992,40,1,0
2992,28,1,0
4411,21,1,0
4411,50,1,0
4411,28,1,0
1900,13,1,0
2592,77,1,0
4062,25,1,0
2945,49,1,0
2945,18,1,0
5061,85,1,0
9338,1,1,0
9338,1,1,0
9342,36,1,0
9342,8,1,0
9342,59,1,0
9342,28,1,0
2820,34,1,0
9751,17,1,0
9751,77,1,0
9751,77,1,0
9105,76,0,1
9105,76,1,0
7541,48,1,0
7541,47,1,0
2297,12,1,0
2297,20,1,0
6180,84,1,0
5956,59,1,0
6720,98,1,0
6720,19,1,0
6180,0,1,0
6180,83,1,0
6720,98,1,0
6720,56,1,0
6720,95,1,0
6720,95,1,0
6720,21,1,0
6720,69,1,0
6180,51,0,1
4781,41,1,0
4781,19,1,0
4781,41,1,0
9879,54,1,0
5517,68,1,0
5517,5,1,0
1797,89,0,1
4355,65,1,0
1485,73,1,0
9879,54,1,0
9879,34,1,0
6723,34,0,1
3876,2,1,0
6317,90,1,0
6317,78,1,0
6076,78,1,0
3876,46,1,0
9174,85,1,0
9174,62,1,0
9174,62,0,1
6199,79,1,0
2737,44,1,0
2737,66,1,0
3815,70,1,0
4427,86,1,0
3230,13,0,1
4427,26,1,0
5746,42,1,0
2737,66,0,1
5746,42,0,1
4427,38,1,0
6084,43,1,0
6084,53,1,0
1497,98,1,0
4462,61,1,0
1497,83,1,0
6084,43,1,0
6084,53,1,0
2401,81,0,1
5309,79,1,0
9502,46,1,0
9502,81,1,0
9502,67,1,0
2060,8,1,0
5657,84,1,0
9502,67,1,0
5704,41,1,0
5657,97,1,0
5657,9,1,0
4487,89,1,0
5657,96,1,0
5657,0,1,0
4110,5,1,0
1724,87,1,0
3558,79,1,0
3558,55,1,0
3558,56,1,0
3558,55,1,0
3558,21,1,0
7063,88,1,0
4110,29,1,0
2512,50,0,1
4425,2,1,0
4110,44,1,0
1988,9,1,0
2780,99,1,0
2780,64,1,0
2780,64,1,0
2780,64,1,0
5065,95,1,0
5065,95,1,0
5065,95,1,0
2780,2,1,0
5539,84,1,0
5539,84,1,0
934,55,0,1
1033,61,1,0
5384,57,1,0
5384,3,1,0
1220,37,1,0
5384,14,0,1
2913,15,1,0
2913,28,1,0
1220,37,0,1
9308,63,1,0
4165,84,1,0
4165,0,1,0
4165,92,1,0
1988,99,1,0
1988,9,1,0
7436,88,1,0
3735,76,1,0
3735,60,1,0
3735,76,1,0
3735,76,0,1
2167,33,1,0
2167,33,0,1
6742,32,1,0
6742,32,1,0
5630,48,1,0
5630,95,1,0
6742,6,1,0
6742,32,1,0
6742,50,1,0
6742,77,1,0
6159,19,1,0
9129,7,1,0
9129,48,1,0
7063,88,1,0
4298,38,1,0
5630,56,1,0
5630,28,1,0
1756,78,1,0
1390,29,1,0
9139,34,1,0
7063,45,1,0
9139,49,1,0
1988,5,1,0
3668,44,1,0
3558,68,1,0
3558,55,1,0
1744,8,0,1
2404,11,1,0
3558,18,1,0
3558,37,1,0
3558,55,1,0
6266,57,1,0
3558,33,1,0
1988,48,1,0
3558,41,1,0
3558,37,1,0
6266,3,1,0
3558,93,1,0
6266,3,1,0
2404,21,1,0
2404,99,1,0
3558,98,1,0
2790,25,1,0
3558,41,1,0
3188,97,1,0
3558,5,1,0
3558,37,1,0
3558,55,1,0
3558,55,1,0
6266,3,1,0
4492,58,1,0
4411,82,1,0
3558,70,1,0
5539,84,1,0
4851,64,1,0
4851,9,1,0
1444,82,1,0
1444,82,1,0
1444,62,1,0
1444,81,1,0
2032,30,0,1
4851,97,1,0
2992,29,1,0
2992,29,0,1
1724,65,1,0
6829,22,1,0
5920,72,0,1
1444,82,1,0
1444,82,1,0
1444,82,1,0
1444,82,0,1
1724,66,1,0
3444,13,1,0
3444,37,1,0
3444,37,0,1
1033,30,1,0
