8873,65,1,11938,1,0
8873,80,1,11938,1,0
1492,73,1,8253,1,0
6205,12,6,51695,1,0
6205,12,6,51695,1,0
3038,62,6,20225,1,0
3038,62,6,20225,1,0
4349,46,1,23048,1,0
6748,22,6,20180,0,1
3455,14,3,6214,1,0
3455,14,3,6214,0,1
4485,60,6,45736,1,0
1492,23,1,8253,1,0
4485,3,6,45736,1,0
8873,31,1,11938,1,0
9549,29,1,8739,1,0
1492,30,1,8253,1,0
4485,3,6,45736,1,0
1492,5,1,8253,1,0
8873,65,1,11938,1,0
9549,6,1,8739,1,0
6245,35,6,12253,1,0
6245,89,6,12254,1,0
3936,18,4,14139,1,0
6245,14,1,8745,1,0
4485,78,6,45736,0,1
7002,84,1,8250,1,0
6245,35,1,8245,1,0
6245,57,1,8245,1,0
857,55,1,8837,1,0
1644,75,1,9147,1,0
7002,84,1,8250,0,1
2040,59,6,25967,1,0
1644,6,1,9147,1,0
6245,78,1,8806,1,0
4769,47,1,8741,1,0
4769,50,1,8741,1,0
4769,83,1,8741,1,0
4769,62,1,8741,1,0
4769,25,1,8741,1,0
4256,59,6,22532,1,0
9027,54,1,8250,1,0
6199,79,1,8250,1,0
4256,64,6,22532,1,0
2865,18,4,13747,1,0
4256,25,6,22532,1,0
4256,95,6,22532,1,0
4256,64,6,22532,1,0
4239,64,1,8282,1,0
4769,83,3,22785,1,0
4769,30,3,22785,1,0
5657,99,1,8282,1,0
4769,40,3,22785,1,0
3273,12,1,8808,1,0
4971,99,1,8819,1,0
3273,57,1,8808,1,0
3273,89,1,8808,1,0
4110,64,6,26404,1,0
4487,89,6,19940,1,0
6896,81,3,3603,1,0
8862,62,1,8255,1,0
8862,93,6,22802,1,0
7065,90,1,11321,1,0
3881,9,3,669,1,0
3881,41,3,669,1,0
3881,98,3,669,1,0
3881,96,3,669,1,0
3917,36,6,19799,1,0
3917,36,6,19799,1,0
3917,36,6,19799,1,0
1667,55,1,8267,1,0
2105,16,5,17662,1,0
2105,16,5,17662,1,0
2105,16,5,17662,1,0
2105,50,5,17662,1,0
2105,17,5,17662,1,0
2105,51,5,17662,1,0
2105,51,5,17662,1,0
2105,40,5,17662,1,0
7069,1,1,8250,1,0
2105,20,5,17662,1,0
2105,61,5,17662,1,0
3710,90,1,8792,1,0
3710,48,1,8792,1,0
3710,48,1,8792,1,0
3710,90,1,8792,1,0
3710,90,1,8792,0,1
4487,89,6,19940,1,0
4984,38,6,20324,0,1
4444,17,1,8745,1,0
2512,50,1,8819,1,0
2512,50,1,8819,1,0
2512,50,1,8819,1,0
4487,89,6,19940,1,0
2512,50,1,8819,0,1
4487,89,6,19940,1,0
7069,59,1,12057,1,0
9342,59,1,8221,1,0
2512,40,1,8819,1,0
4487,89,6,19940,0,1
9342,82,1,8221,1,0
2198,10,6,45629,1,0
2198,37,6,45629,1,0
2198,93,6,45629,1,0
2512,50,6,19367,1,0
4487,81,6,19940,1,0
4487,89,6,19940,1,0
1856,16,1,8230,1,0
5968,92,1,23237,1,0
2512,40,6,19367,0,1
2060,64,6,20225,1,0
2060,46,6,20225,1,0
4485,76,6,45736,1,0
4485,20,6,45736,1,0
4673,92,6,27949,1,0
9607,42,6,1396,1,0
4485,76,6,45736,0,1
3843,82,6,19940,1,0
3843,82,6,19940,1,0
3843,61,6,19940,1,0
9413,85,3,55821,1,0
4300,81,1,8225,1,0
4300,81,1,8225,0,1
2599,46,1,468,1,0
2338,69,1,4992,1,0
3111,58,6,12241,1,0
3111,41,6,12241,1,0
3843,81,6,19940,1,0
3843,61,6,19940,1,0
1381,64,1,8220,1,0
6750,32,3,3204,1,0
1667,41,1,8267,1,0
9492,59,1,8803,1,0
5580,96,3,669,1,0
1667,33,1,8267,1,0
9492,59,1,8803,1,0
5477,20,3,2407,1,0
6594,43,1,8282,1,0
6594,43,1,8282,0,1
1381,29,1,8220,0,1
6594,59,1,8282,1,0
9607,10,6,45626,1,0
2878,98,1,8267,1,0
5580,9,3,669,1,0
9342,8,1,468,1,0
4673,69,1,11373,0,1
3781,19,3,669,1,0
6594,15,1,8282,1,0
9489,98,1,8267,1,0
9489,95,1,8267,1,0
3019,58,1,18569,1,0
7754,91,4,41920,0,1
4264,75,1,8253,0,1
3843,82,6,19940,1,0
3843,61,6,19940,1,0
7065,91,5,16555,1,0
7065,42,5,16555,1,0
7065,51,5,16555,1,0
3011,35,1,8745,1,0
3011,30,6,20112,1,0
2571,29,3,5100,1,0
4485,61,3,3348,1,0
4485,20,3,1515,1,0
4769,5,1,8743,1,0
4769,40,1,8741,1,0
4769,62,1,8741,1,0
5027,50,1,8819,1,0
4769,83,1,8741,1,0
4769,50,1,8741,1,0
4769,5,1,8741,1,0
2902,10,6,48157,1,0
3843,82,6,19940,1,0
5493,8,1,468,0,1
1220,25,1,8242,1,0
1220,21,1,8242,1,0
9290,81,1,8282,1,0
3843,2,1,8818,1,0
2377,82,4,39316,1,0
3843,61,6,19940,0,1
3843,61,6,19940,1,0
2571,64,1,8220,1,0
5605,8,5,12471,1,0
5605,8,5,12471,1,0
2571,81,6,20220,1,0
9378,50,6,19776,1,0
2571,86,1,289,1,0
2571,53,1,289,1,0
6205,62,6,20225,1,0
9378,50,6,19776,1,0
4227,91,3,4486,1,0
9290,81,1,8282,1,0
9033,50,4,14796,1,0
4769,30,1,8741,1,0
9033,89,4,14796,1,0
9033,77,4,14796,1,0
9033,15,4,14796,1,0
9033,32,4,14796,1,0
2599,46,1,468,1,0
4429,82,1,8818,1,0
4429,82,1,8818,0,1
4272,99,1,8282,1,0
4304,59,6,12217,1,0
2599,46,1,468,1,0
4272,75,1,14908,1,0
4272,96,1,14908,1,0
4272,5,1,14908,1,0
1825,6,1,8256,1,0
2544,1,1,8250,1,0
9879,45,1,8250,1,0
1825,6,1,8256,1,0
1644,33,3,3634,1,0
1825,10,1,8256,1,0
5473,78,6,48157,1,0
8862,36,6,22802,1,0
8862,81,6,22802,1,0
8862,36,6,22802,1,0
8862,16,1,8213,1,0
8862,16,1,8213,1,0
8862,64,1,8213,1,0
6199,79,1,8250,1,0
1644,0,5,12688,1,0
5473,99,1,8282,1,0
9879,71,4,14127,1,0
5473,15,1,8282,1,0
9879,71,4,14127,1,0
4304,42,6,12217,1,0
4304,13,6,12217,1,0
2401,3,1,18774,1,0
2401,3,1,18774,1,0
2401,3,1,18774,1,0
2401,61,1,18774,1,0
3636,12,5,12356,1,0
4304,4,6,12217,1,0
2401,62,1,18774,1,0
3636,12,5,12356,1,0
2401,89,1,18774,1,0
6197,75,5,12402,1,0
3636,12,5,12356,1,0
5374,14,1,8277,1,0
5374,47,1,8277,1,0
5374,7,1,8277,1,0
3636,12,5,12356,1,0
3078,36,1,8822,1,0
5037,99,6,33392,1,0
5037,99,6,33392,1,0
4349,46,6,40903,1,0
4487,89,6,19940,1,0
2331,2,1,8253,1,0
2331,97,1,8253,1,0
2331,98,1,8253,1,0
2331,2,1,8253,1,0
2331,64,1,8253,1,0
8862,95,1,8213,1,0
8862,64,1,8213,1,0
8862,86,1,8213,1,0
2331,64,1,8253,1,0
2331,11,1,8253,1,0
8862,48,1,8218,1,0
8862,95,1,8218,1,0
6669,11,6,12241,1,0
6669,64,6,12241,1,0
6669,58,6,12241,1,0
6669,68,6,12241,1,0
6669,58,6,12241,1,0
6669,25,6,12241,1,0
6669,11,6,12241,1,0
6669,41,6,12241,1,0
2803,32,6,25933,1,0
6669,58,6,12241,1,0
2803,50,6,26022,1,0
3483,4,3,7635,1,0
4088,79,1,8250,1,0
3483,41,3,7635,1,0
3483,28,3,7635,1,0
7154,36,1,268,1,0
3564,83,3,669,1,0
8871,18,1,589,1,0
8871,19,1,589,1,0
8871,63,1,589,1,0
1221,29,1,8741,1,0
8871,59,1,589,1,0
1221,62,6,22803,1,0
1221,48,6,22803,1,0
4088,79,1,8250,0,1
1221,15,3,1750,1,0
5625,63,1,406,1,0
6804,82,1,8818,1,0
5625,63,1,406,0,1
9582,7,1,6305,1,0
5625,97,1,8241,1,0
1032,48,1,8293,1,0
1032,29,1,8293,1,0
9905,79,1,8250,1,0
3331,97,4,29931,1,0
9905,1,1,8250,1,0
9905,1,1,8250,1,0
9905,1,1,8250,1,0
9905,45,1,8250,1,0
9905,45,1,8250,1,0
6778,17,3,47999,1,0
6778,98,3,47999,1,0
6778,70,6,25470,1,0
3694,60,1,8796,1,0
3694,60,1,8796,0,1
5625,46,1,8241,1,0
2560,91,6,25684,1,0
2560,91,6,25684,1,0
6595,83,1,8253,1,0
2560,48,6,25681,1,0
2761,71,6,26428,1,0
2560,63,6,25681,1,0
6595,51,1,8253,1,0
6595,76,1,8253,1,0
1273,17,1,8260,1,0
6595,16,1,8253,1,0
6530,10,1,8822,1,0
6530,10,1,8822,1,0
9626,93,1,8822,1,0
6589,86,1,8785,1,0
2360,95,3,7635,1,0
2833,81,5,12462,1,0
6595,77,1,8253,1,0
6595,76,1,8253,1,0
6595,76,1,8253,1,0
6595,47,1,8253,1,0
2560,83,1,15459,1,0
6111,82,6,24197,1,0
5369,89,6,21080,1,0
5369,49,6,21080,1,0
5369,49,6,21080,1,0
1217,81,1,8746,0,1
859,84,5,12548,1,0
3736,43,1,55208,1,0
3736,43,1,55208,0,1
3736,43,1,55208,1,0
3189,55,1,8745,1,0
3189,61,1,8745,1,0
3189,5,1,8745,1,0
5374,39,5,12453,1,0
3095,39,6,24693,1,0
3095,42,6,24693,1,0
3095,42,6,24693,1,0
3095,42,6,24693,1,0
5097,5,1,8745,1,0
6595,17,1,8253,1,0
6595,77,1,8253,1,0
4691,65,1,8824,1,0
6269,46,1,21468,1,0
6595,85,1,8253,1,0
4691,52,1,8824,1,0
4691,52,1,8824,1,0
4691,65,1,8824,1,0
3564,60,1,8822,1,0
4691,66,1,8824,1,0
9879,71,1,8268,1,0
9879,71,1,8268,1,0
9653,22,4,41737,1,0
9879,88,1,8250,1,0
9879,1,1,8250,1,0
9879,24,1,8250,1,0
9879,45,1,8250,1,0
9879,49,1,8250,1,0
8783,6,1,8254,1,0
1758,5,1,8242,1,0
8783,6,1,8254,1,0
5097,5,1,8745,1,0
9653,22,4,41737,0,1
5625,46,1,8241,1,0
5065,48,6,12264,1,0
1387,44,1,19489,1,0
5097,5,6,12241,1,0
9653,10,6,49090,1,0
9653,48,1,11853,1,0
9879,71,1,8268,1,0
9653,73,1,11853,1,0
9879,71,1,8268,1,0
3806,59,1,6305,1,0
9879,71,1,8268,1,0
9653,28,1,11853,1,0
9653,28,1,11853,0,1
8783,5,6,25470,1,0
8783,18,6,25471,1,0
8783,33,6,12215,1,0
3139,82,6,20324,1,0
2455,85,1,8241,1,0
3111,44,1,8746,1,0
3111,64,1,8746,1,0
5749,80,1,8814,1,0
3111,22,6,18490,1,0
5008,81,1,8803,1,0
5008,6,1,8803,1,0
6749,19,6,12233,1,0
6199,79,1,8250,1,0
2560,83,1,15459,1,0
2560,63,6,25681,1,0
9580,46,1,1909,1,0
4616,2,1,8213,1,0
4616,29,1,8213,1,0
4616,59,1,8213,1,0
4616,68,1,8213,1,0
9580,46,1,1909,0,1
4616,18,1,8213,1,0
4616,9,1,8213,1,0
4616,68,1,8213,0,1
9338,92,3,13094,1,0
6523,28,1,8788,1,0
2405,93,1,8268,1,0
9580,67,6,20590,1,0
6523,28,1,8788,0,1
9580,78,6,20590,1,0
3748,82,1,6305,1,0
4872,3,1,8242,1,0
4872,54,1,8242,1,0
4872,21,1,8242,1,0
4872,30,1,8242,1,0
1230,75,1,8745,1,0
1230,17,1,8785,1,0
1230,58,1,8785,1,0
1230,99,1,8785,1,0
1230,30,6,14041,1,0
1230,9,6,14041,1,0
1230,28,6,14041,1,0
4110,35,1,468,1,0
4110,35,1,468,0,1
1781,50,6,12227,1,0
1781,83,6,12227,1,0
1781,89,6,12227,1,0
1781,40,6,12227,1,0
1781,77,6,12227,1,0
1781,60,6,12227,1,0
1781,83,6,12227,1,0
1781,77,6,12227,1,0
1781,77,6,12227,0,1
656,69,6,12191,1,0
656,72,6,12191,1,0
656,42,6,12191,1,0
656,7,6,12190,1,0
656,2,6,12190,1,0
656,2,6,12190,1,0
656,42,6,12190,1,0
656,4,6,12190,1,0
656,18,6,12190,1,0
7387,23,1,11319,1,0
9383,46,1,8221,1,0
7387,48,6,23682,1,0
7387,41,6,23682,1,0
4256,46,6,22532,1,0
4256,59,6,22532,1,0
6678,25,6,20113,1,0
3458,33,6,26023,1,0
3458,13,6,26023,1,0
3458,15,6,26023,1,0
3458,17,6,26023,1,0
5625,46,1,8241,0,1
6678,15,6,20113,1,0
9301,33,3,7635,1,0
3472,59,6,27477,1,0
5376,46,1,8256,1,0
5376,58,1,8256,1,0
5376,46,1,8256,1,0
6505,62,1,11938,1,0
6505,62,1,11938,1,0
2297,37,6,21556,1,0
2297,6,6,21556,1,0
1130,8,1,503,1,0
2297,0,6,21558,1,0
3674,82,1,8788,1,0
6183,57,1,5497,1,0
7096,5,6,24919,1,0
7096,21,6,24919,1,0
6678,57,6,20108,1,0
9342,99,5,12409,1,0
4444,22,1,8740,0,1
6678,30,6,20108,1,0
2297,89,3,46151,1,0
2297,5,1,1152,1,0
2297,61,1,1152,1,0
2297,61,6,11336,1,0
1492,92,3,669,1,0
2297,20,1,11942,1,0
5376,46,1,8256,1,0
1492,92,1,8859,0,1
2297,10,1,11942,1,0
2053,5,1,8822,1,0
2053,9,1,8822,1,0
6183,12,1,5497,1,0
4776,79,6,12206,1,0
3761,61,1,8226,1,0
4776,1,6,12206,1,0
3761,20,1,8226,1,0
6183,12,1,5497,1,0
6183,61,1,5497,1,0
3195,70,6,23284,1,0
4776,1,6,12206,1,0
3761,63,1,8226,1,0
4435,11,1,8818,1,0
4435,29,1,8818,1,0
1480,91,1,8265,1,0
8862,18,1,8218,1,0
8862,90,1,8218,1,0
4443,26,1,18569,1,0
4443,26,1,18569,0,1
2053,99,1,8822,1,0
2053,58,1,8822,1,0
5356,29,6,889,1,0
2053,90,1,8822,1,0
5376,46,1,8256,1,0
2053,29,1,8822,1,0
5376,46,1,8256,0,1
3351,4,1,8267,1,0
5376,99,1,8256,1,0
6159,37,6,12175,1,0
5376,46,1,8256,1,0
1797,75,1,14908,1,0
6159,89,6,12175,1,0
2053,5,1,8822,1,0
9302,44,1,8242,1,0
1632,40,1,8260,1,0
6159,4,6,12175,1,0
5376,99,1,8256,0,1
2671,66,1,468,1,0
2671,8,1,468,1,0
9342,92,6,20844,1,0
2671,46,1,468,1,0
6146,20,1,8289,1,0
6146,11,1,8289,1,0
6159,37,6,12175,1,0
2671,68,1,468,1,0
1226,28,5,12379,1,0
6159,32,6,12175,1,0
1632,86,1,1918,1,0
3732,3,6,8505,1,0
1797,83,1,14908,1,0
3668,21,1,8213,1,0
1632,3,1,468,1,0
1632,8,1,468,1,0
6159,10,6,12175,1,0
3732,15,6,8505,1,0
6159,10,6,12175,1,0
1744,75,1,8819,1,0
6159,10,6,12175,1,0
1744,40,1,8819,1,0
6159,10,6,12175,1,0
9751,41,1,8267,1,0
7096,41,6,24919,1,0
2560,63,6,25681,1,0
2560,63,6,25681,1,0
2560,63,6,25681,1,0
5374,48,1,8277,1,0
7096,33,6,24919,1,0
5374,48,1,8277,1,0
5374,48,1,8277,1,0
7096,83,6,24919,1,0
7096,72,6,24919,1,0
2053,36,1,8822,1,0
2053,99,1,8822,1,0
2053,37,1,8822,1,0
2053,37,1,8822,1,0
2053,37,1,8822,1,0
9751,40,6,12244,1,0
6530,10,1,8822,1,0
5916,96,6,12188,1,0
2671,18,1,8260,1,0
1797,83,1,14908,0,1
2820,25,6,49086,1,0
5004,15,1,12148,1,0
1055,40,1,8242,1,0
5916,59,1,8259,1,0
5004,15,1,12148,1,0
2140,82,6,22494,1,0
6530,10,1,8822,1,0
2140,43,6,22494,1,0
2060,64,6,20225,1,0
2140,43,6,22494,0,1
2447,67,1,23825,1,0
6075,79,1,8250,1,0
6075,45,1,8250,1,0
6075,24,1,8250,1,0
6595,51,1,8253,1,0
5625,46,1,8241,1,0
6595,40,1,8253,1,0
3668,21,1,8213,0,1
6595,40,1,8253,1,0
6075,56,1,8267,1,0
6075,98,1,8253,1,0
6595,83,1,8253,1,0
9580,53,6,20590,1,0
9580,90,6,20590,1,0
5945,59,1,8242,1,0
5945,10,1,8242,1,0
5945,99,1,8242,1,0
5945,40,1,8242,1,0
7329,7,1,8230,1,0
9580,90,6,20590,0,1
1632,46,1,18998,1,0
2439,57,1,18569,1,0
5945,99,1,8242,1,0
5473,36,6,48157,1,0
5473,99,6,48157,1,0
6213,97,3,7635,1,0
2806,44,3,10909,1,0
5735,26,1,1014,0,1
4827,94,1,8266,1,0
4827,95,1,8266,1,0
4487,89,6,19940,1,0
6654,50,3,1881,1,0
6654,50,3,1881,1,0
6654,55,3,1881,1,0
6654,37,3,1881,1,0
3078,99,1,8822,1,0
3078,15,1,8822,1,0
9294,45,1,8250,1,0
4110,35,1,468,1,0
9502,46,6,23386,1,0
9502,46,6,23386,1,0
9502,99,6,23386,1,0
4110,35,1,468,1,0
4110,35,1,468,0,1
1859,82,6,22983,1,0
1859,81,6,22983,1,0
3078,15,1,8822,1,0
1859,82,6,22983,1,0
1859,29,6,22983,1,0
1859,47,6,22983,1,0
1859,12,6,22983,1,0
9473,61,1,8264,1,0
9473,61,1,8264,0,1
5307,8,1,8785,1,0
5597,30,1,8745,1,0
5597,83,1,8745,1,0
5597,5,1,8745,1,0
5597,5,1,8745,1,0
8862,69,1,8218,1,0
4937,85,1,8221,1,0
4937,53,1,8221,1,0
5496,21,1,8242,1,0
5496,64,1,8242,1,0
5496,37,1,8242,1,0
4304,59,6,12217,1,0
4304,59,6,12217,1,0
4304,4,6,12217,1,0
4304,13,6,12217,1,0
4268,13,6,24788,1,0
5032,29,6,23716,1,0
5032,30,6,23716,1,0
7772,32,1,764,1,0
1391,11,1,468,0,1
2945,97,1,8220,1,0
9342,47,1,8288,1,0
4256,64,6,22532,1,0
2945,46,1,8220,1,0
2945,97,1,8220,0,1
6777,68,1,8267,1,0
4346,58,1,8849,1,0
1222,58,3,6560,1,0
9751,41,1,8267,1,0
9447,46,1,8293,1,0
4346,89,1,8849,1,0
4303,9,1,8819,1,0
2297,7,1,11942,1,0
2297,12,1,11942,1,0
2297,61,1,11942,1,0
2297,20,1,11942,1,0
2297,93,1,11942,1,0
4539,86,3,9069,1,0
4276,68,1,8257,1,0
4276,95,1,8257,1,0
4276,73,1,8257,1,0
6804,82,1,8818,1,0
4276,9,1,8257,1,0
4276,9,1,8257,1,0
4276,76,1,8257,1,0
6669,99,6,12241,1,0
4276,73,1,8257,1,0
4276,85,1,8257,1,0
4276,68,1,8257,1,0
4276,73,1,8257,1,0
4276,95,1,8257,1,0
4276,21,1,8257,1,0
4276,95,1,8257,1,0
4276,98,1,8257,1,0
4276,41,1,8257,1,0
9447,29,1,8293,1,0
1744,40,1,8819,1,0
1744,97,1,8819,1,0
6804,82,1,8818,0,1
1744,61,1,8819,1,0
3694,57,1,41329,1,0
1744,40,1,8819,1,0
1744,17,1,8819,1,0
3694,12,5,16284,1,0
2569,64,6,25912,1,0
1744,40,1,8819,1,0
5327,68,6,8407,1,0
9447,68,1,8293,1,0
1952,38,3,11843,1,0
1762,72,6,25800,1,0
2671,58,1,23048,0,1
9447,22,1,8293,1,0
2671,58,1,23048,1,0
9975,17,1,8278,1,0
2671,58,1,23048,1,0
2297,80,1,11942,1,0
3599,29,1,15582,0,1
2515,60,1,19363,1,0
2937,61,6,20404,1,0
9447,99,1,8285,1,0
3656,2,1,8224,1,0
3656,2,1,8224,0,1
4496,2,1,8822,1,0
1744,4,1,8819,1,0
5341,12,6,20225,1,0
5341,12,6,20225,1,0
5341,57,6,20225,0,1
4276,21,1,8257,1,0
4276,95,1,8257,1,0
3584,68,4,14139,0,1
3069,3,3,952,1,0
6199,79,1,8250,1,0
8862,59,6,22795,1,0
5456,29,1,8282,1,0
8862,15,1,8255,1,0
8862,30,1,8255,1,0
8862,90,1,8255,1,0
5456,78,1,8282,1,0
6583,29,1,8293,1,0
4750,12,1,8747,1,0
4750,12,1,8747,1,0
6749,64,6,12241,1,0
6749,64,6,12241,1,0
6654,48,1,8288,1,0
6049,1,1,8250,1,0
6049,24,1,8250,1,0
6049,45,1,8250,1,0
6583,59,1,8788,1,0
6049,49,1,9147,1,0
6049,72,1,9147,1,0
6583,82,1,8788,1,0
6049,5,1,9147,1,0
6583,46,1,8788,1,0
6583,11,1,8788,1,0
6583,46,1,8788,1,0
6583,11,1,8788,1,0
6583,46,1,8788,1,0
6583,64,1,8788,1,0
6583,46,1,8788,1,0
6583,99,1,8788,1,0
6583,89,1,8788,1,0
5626,95,6,12194,1,0
6583,99,1,8788,1,0
6583,64,1,8788,1,0
6583,46,1,8788,1,0
6583,8,1,8788,1,0
6583,22,6,22284,1,0
6583,59,6,22284,1,0
6583,14,1,8746,1,0
4380,8,1,8819,0,1
1513,42,1,8788,1,0
2820,25,6,49086,1,0
1829,91,6,25691,1,0
1513,20,1,8788,1,0
1829,91,6,25691,0,1
3403,36,6,20225,1,0
9342,73,1,44106,1,0
9942,54,1,8250,1,0
1955,5,1,4992,1,0
9942,88,1,8250,1,0
1955,37,1,4992,1,0
1955,30,1,4992,1,0
1744,4,1,8819,1,0
9942,45,1,8250,0,1
1955,3,1,8242,1,0
1955,47,1,8242,1,0
3483,18,1,8265,1,0
6797,41,1,8859,1,0
2404,11,6,6581,1,0
3551,82,1,8743,1,0
3551,64,1,8743,1,0
3551,64,1,8743,1,0
3551,9,1,8743,1,0
3551,59,1,8743,1,0
3551,99,1,8743,1,0
6245,20,1,8226,1,0
9413,18,5,12846,1,0
9413,33,5,12846,1,0
6517,64,1,11815,1,0
2865,83,3,13094,1,0
2865,48,3,13094,1,0
2865,48,3,13094,0,1
1788,82,1,1265,1,0
1985,59,1,8788,1,0
1788,25,1,1265,1,0
1587,65,1,8864,1,0
6084,93,1,21272,1,0
2820,25,6,49086,1,0
2865,18,1,8286,1,0
2865,18,1,8286,0,1
4781,81,1,347,1,0
2569,2,1,8263,1,0
2569,2,1,8263,1,0
1788,64,1,8803,1,0
2569,37,1,8242,1,0
3443,45,1,8250,1,0
3568,19,3,7635,1,0
3568,19,3,7635,0,1
2833,15,6,20223,1,0
2833,15,6,20223,1,0
4916,25,4,29593,1,0
2833,20,4,49027,1,0
4916,25,4,29593,0,1
2833,12,4,49027,1,0
2833,81,4,49027,1,0
4037,9,1,4992,1,0
4346,90,1,8853,1,0
4037,2,1,4992,1,0
6543,10,1,8747,1,0
6543,28,1,8747,1,0
9903,99,1,8819,1,0
1788,64,1,8743,1,0
7649,24,6,12206,1,0
4037,25,6,6581,1,0
1788,29,1,8743,1,0
4037,41,6,6581,1,0
4037,9,6,6581,1,0
4037,9,6,6581,1,0
4037,11,6,6581,1,0
1788,58,1,8743,1,0
1033,36,1,8785,1,0
4916,36,1,8817,1,0
4916,82,1,8817,1,0
5977,51,1,11850,1,0
4037,41,6,6581,0,1
5977,50,1,11850,1,0
5977,21,1,11850,1,0
5977,99,1,11850,1,0
4916,36,6,48593,1,0
4916,36,6,48593,1,0
5977,6,4,29356,1,0
1788,64,1,8743,1,0
4916,82,6,48593,1,0
4916,82,6,48593,1,0
4916,99,6,48593,1,0
4037,2,1,8242,1,0
5539,92,3,669,1,0
5539,0,3,669,1,0
4037,41,1,8242,1,0
5539,97,3,669,1,0
6129,98,1,8223,1,0
4037,41,1,8242,0,1
2581,44,6,20001,1,0
6686,29,1,9325,1,0
1781,23,6,12227,1,0
1781,77,6,12227,1,0
1781,89,6,12227,1,0
6686,53,1,9325,1,0
6686,82,1,9325,1,0
9552,46,1,8803,1,0
9552,61,4,38849,1,0
9552,82,4,38849,1,0
9552,29,1,8803,1,0
9552,77,1,8803,1,0
9552,62,1,8803,1,0
1033,56,1,8260,1,0
4062,25,6,22617,1,0
9136,92,1,9600,1,0
4062,68,1,8745,1,0
4062,83,1,8745,1,0
1033,77,1,8260,1,0
4062,5,1,8745,1,0
4062,64,1,8745,1,0
1033,73,1,8260,1,0
3022,22,1,24644,1,0
3375,28,1,8243,1,0
3022,22,1,24644,0,1
3375,40,1,8243,1,0
4890,61,1,8790,1,0
2598,69,3,669,1,0
6199,79,1,8250,1,0
2297,93,6,54977,1,0
9554,81,1,8221,1,0
2544,85,6,23190,1,0
4953,60,1,26403,1,0
9405,62,1,8746,1,0
4298,12,4,36725,1,0
9405,62,6,21787,1,0
9405,35,6,21787,1,0
9405,61,6,21787,1,0
9405,85,6,21787,1,0
5597,40,1,8242,1,0
